"respondent_id","gender","age","brand1","brand2","brand3","brand4","brand5","brand6","brand7","brand8","brand9","brand10"
15540,"Male",26,"Toyota","Opel",,,,,,,,
15541,"Female",45,"Opel","Volvo","VW","Audi",,,,,,
15542,"Female",44,"Opel","BMW","Daewoo","Mercedes","Lexus","Peugeot","Ford","Volvo","VW",
15543,,50,"Volvo","Chrysler","Honda",,,,,,,
15544,"Male",31,"Toyota",,,,,,,,,
15545,"Male",43,"VW","BMW",,,,,,,,
15546,"Male",41,"Fiat","Audi","Peugeot","Volvo",,,,,,
15547,"Male",59,"Peugeot","Porsche","Dodge","Fiat","Audi","Toyota",,,,
15548,"Male",53,"Honda","Hyundai","VW","Audi","BMW","Opel","Fiat",,,
15549,"Female",59,"Ford","VW","Fiat","Lexus","Volvo","Hyundai","Toyota",,,
15550,"Male",43,"Dodge","Fiat","Volvo",,,,,,,
15551,"Male",38,"Honda","Audi",,,,,,,,
15552,"Female",33,"Peugeot","VW","Honda",,,,,,,
15553,"Female",46,"VW","Volvo","Opel","Honda","Audi",,,,,
15554,"Male",39,"Audi","BMW","Opel",,,,,,,
15555,"Male",30,"Daewoo","Audi","Lexus","Volvo","Toyota",,,,,
15556,"Female",45,"Renault","Peugeot",,,,,,,,
15557,"Male",33,"BMW","Opel","Hyundai","VW",,,,,,
15558,"Female",48,"Mercedes","Ford",,,,,,,,
15559,"Male",39,"Volvo","Audi","Ford","Lexus","Fiat","Renault",,,,
15560,"Female",33,"Hyundai","Dodge","Mercedes","Audi",,,,,,
15561,"Male",46,"VW","Ford","Mercedes",,,,,,,
15562,"Male",40,"Peugeot","Renault","Toyota","Honda","Opel",,,,,
15563,"Female",50,"Toyota","Honda","Renault","BMW","Opel","Hyundai","Ford","Porsche","Dodge","Volvo"
15564,"Male",45,"Ford","Volvo","Lexus",,,,,,,
15565,"Female",52,"Chrysler","Renault","Honda","Porsche","VW","Dodge","BMW",,,
15566,"Male",41,"Honda","Chrysler","BMW","Dodge","Ford","Audi","VW",,,
15567,"Female",39,"Ford","VW",,,,,,,,
15568,"Male",42,"VW","Volvo","Honda","Opel","Ford",,,,,
15569,"Female",34,"Porsche","Fiat","Ford","Renault",,,,,,
15570,"Female",37,"Hyundai","Mercedes","VW","Audi",,,,,,
15571,"Male",42,"Audi",,,,,,,,,
15572,"Female",22,"Audi","Chrysler","Renault","VW","Hyundai","BMW",,,,
15573,"Male",30,"BMW","VW","Mercedes","Porsche",,,,,,
15574,"Male",38,"VW","Hyundai","Renault","Ford",,,,,,
15575,"Female",31,"Audi","Porsche","Ford","Toyota","Lexus",,,,,
15576,"Male",36,"Peugeot",,,,,,,,,
15577,"Female",34,"BMW","VW","Honda","Dodge","Lexus","Porsche",,,,
15578,"Male",34,"Honda","Audi","Fiat",,,,,,,
15579,"Male",30,"Peugeot","Dodge","Fiat","Chrysler",,,,,,
15580,"Male",39,"BMW","Volvo","Audi",,,,,,,
15581,"Female",47,"Hyundai","Dodge","Opel",,,,,,,
15582,"Male",51,"Audi","Volvo","Lexus","Renault","Chrysler","Porsche",,,,
15583,"Male",50,"Ford","Mercedes","Dodge",,,,,,,
15584,"Male",52,"VW","Fiat",,,,,,,,
15585,"Male",31,"Audi","BMW","Toyota",,,,,,,
15586,"Male",46,"Lexus","BMW","Honda","Ford","Audi",,,,,
15587,"Male",45,"Mercedes","Audi","Dodge","Peugeot",,,,,,
15588,"Female",25,"Audi","Peugeot","Hyundai","BMW","Volvo",,,,,
15589,"Male",38,"Dodge","Peugeot",,,,,,,,
15590,"Female",21,"Mercedes","Renault","Fiat","Toyota","Honda","Ford",,,,
15591,"Male",42,"Peugeot","Opel","Daewoo",,,,,,,
15592,"Female",52,"Hyundai","BMW","Chrysler","Audi",,,,,,
15593,"Female",48,"VW","BMW","Opel","Volvo",,,,,,
15594,"Male",51,"Dodge","Honda","Renault","Hyundai","Toyota","Fiat","Peugeot","Ford",,
15595,"Male",39,"Ford","Toyota","Honda","Porsche","VW","BMW","Fiat",,,
15596,"Male",24,"Honda",,,,,,,,,
15597,"Male",30,"VW",,,,,,,,,
15598,"Male",66,"Honda","Opel","Peugeot",,,,,,,
15599,"Female",37,"BMW","Opel","Renault",,,,,,,
15600,,51,"BMW","Opel","Fiat","Lexus","Dodge","Audi",,,,
15601,"Female",55,"Porsche","Lexus","BMW",,,,,,,
15602,"Male",49,"Daewoo","Opel","Mercedes","Honda","Renault",,,,,
15603,"Female",53,"Lexus",,,,,,,,,
15604,"Male",25,"BMW","Audi",,,,,,,,
15605,"Female",37,"Renault",,,,,,,,,
15606,"Female",45,"Renault","Opel","VW","Honda",,,,,,
15607,"Male",50,"Opel","BMW","Fiat","VW",,,,,,
15608,"Female",59,"Hyundai","Dodge",,,,,,,,
15609,"Female",28,"VW","Opel","Ford",,,,,,,
15610,"Male",37,"Lexus","Renault","Audi","VW",,,,,,
15611,"Male",54,"Dodge","Renault","Honda","Volvo","Porsche",,,,,
15612,"Female",26,"Honda","Daewoo","Opel","VW",,,,,,
15613,"Male",67,"Fiat","Honda","Ford","Audi",,,,,,
15614,"Male",48,"Toyota","Opel","BMW","Lexus",,,,,,
15615,"Male",,"Daewoo","Dodge","Honda","Toyota","Fiat","VW",,,,
15616,"Female",21,"Opel","VW","Fiat","Renault",,,,,,
15617,"Male",61,"Peugeot","Audi","VW",,,,,,,
15618,"Female",24,"VW","Toyota","Peugeot",,,,,,,
15619,"Female",34,"Porsche",,,,,,,,,
15620,"Male",48,"Ford","Peugeot","Audi","Toyota","Mercedes","VW","Volvo",,,
15621,"Male",27,"Chrysler","Dodge",,,,,,,,
15622,"Male",46,"Volvo","Peugeot","BMW","Porsche","Ford",,,,,
15623,"Female",49,"Dodge","Fiat","Audi","VW","Ford","Opel","Hyundai",,,
15624,"Male",39,"VW","Audi",,,,,,,,
15625,"Male",34,"Volvo","Opel","Renault","BMW",,,,,,
15626,"Female",41,"VW",,,,,,,,,
15627,"Female",43,"Opel","Honda","Peugeot","VW",,,,,,
15628,"Female",,"VW","Honda","Hyundai","Daewoo",,,,,,
15629,"Female",44,"BMW",,,,,,,,,
15630,"Male",49,"Audi","Lexus","Mercedes","Peugeot","VW","Toyota","Dodge",,,
15631,"Male",51,"BMW","Daewoo","Audi","Ford",,,,,,
15632,"Female",39,"Peugeot","Opel",,,,,,,,
15633,"Male",30,"Lexus","Mercedes","Daewoo",,,,,,,
15634,"Female",30,"Honda","Opel","Volvo",,,,,,,
15635,"Male",,"Daewoo",,,,,,,,,
15636,"Male",35,"Porsche","Opel","Ford",,,,,,,
15637,"Male",45,"Toyota","Dodge","VW","Porsche","Opel",,,,,
15638,"Male",29,"Honda","Toyota","Porsche","VW",,,,,,
15639,"Female",45,"Fiat","Hyundai","Honda","VW","Mercedes","Audi",,,,
15640,"Female",32,"Ford","Daewoo",,,,,,,,
15641,"Female",58,"Honda","Opel","Lexus",,,,,,,
15642,"Male",44,"Honda","Chrysler",,,,,,,,
15643,"Female",,"Opel","Lexus","VW","Chrysler","Daewoo","Mercedes",,,,
15644,"Male",38,"Peugeot","Fiat","Renault",,,,,,,
15645,"Male",,"Hyundai","Opel","Peugeot",,,,,,,
15646,"Male",49,"Volvo","Opel","BMW","Fiat","Toyota","Ford",,,,
15647,"Male",23,"Hyundai","Honda","Opel",,,,,,,
15648,"Male",41,"Honda","Fiat","Dodge","VW","Opel",,,,,
15649,"Male",39,"BMW","Porsche",,,,,,,,
15650,"Male",47,"Honda","Fiat","Ford",,,,,,,
15651,"Male",,"Daewoo","Honda","VW","Audi",,,,,,
15652,"Female",28,"Audi","Chrysler",,,,,,,,
15653,"Male",30,"Peugeot","Audi",,,,,,,,
15654,"Female",62,"VW","Hyundai","Ford","Fiat","Toyota",,,,,
15655,"Male",32,"Opel","Dodge","BMW","VW","Ford","Chrysler","Honda","Volvo","Fiat",
15656,"Male",58,"Volvo","Audi",,,,,,,,
15657,"Female",29,"Opel","Toyota","VW","Volvo",,,,,,
15658,"Male",26,"Lexus","Chrysler","Volvo","Opel",,,,,,
15659,"Male",48,"Volvo","Honda","Hyundai","Toyota",,,,,,
15660,"Female",22,"Dodge","VW","Opel",,,,,,,
15661,"Female",41,"Audi","BMW","VW","Honda",,,,,,
15662,"Female",58,"VW","Lexus",,,,,,,,
15663,"Male",32,"Lexus","Daewoo","Ford","Mercedes",,,,,,
15664,"Female",50,"Ford","Hyundai","Audi","Fiat","Opel","VW","Toyota","Honda",,
15665,"Male",34,"Renault","Toyota","Dodge","Honda","Hyundai","Volvo","Fiat","VW",,
15666,"Male",,"Volvo","Hyundai",,,,,,,,
15667,"Female",52,"Toyota",,,,,,,,,
15668,"Female",42,"VW","Daewoo","Honda",,,,,,,
15669,"Female",52,"Dodge",,,,,,,,,
15670,"Male",46,"Fiat","VW",,,,,,,,
15671,"Female",37,"Volvo","Lexus",,,,,,,,
15672,"Male",32,"Fiat","Ford",,,,,,,,
15673,"Female",50,"Mercedes","Renault","Opel","Porsche","Honda","VW","Fiat",,,
15674,"Male",64,"BMW","Ford","Opel","Audi",,,,,,
15675,,48,"Toyota","Honda","VW","Porsche",,,,,,
15676,"Male",24,"Opel",,,,,,,,,
15677,"Male",54,"Honda",,,,,,,,,
15678,"Female",53,"Fiat",,,,,,,,,
15679,"Female",38,"Porsche","Ford","BMW","Volvo",,,,,,
15680,"Female",32,"Hyundai","Dodge",,,,,,,,
15681,"Male",26,"Lexus","Renault","VW","Peugeot","Volvo",,,,,
15682,"Male",48,"Honda","Lexus","Volvo","VW","Chrysler","Dodge",,,,
15683,"Female",50,"Dodge","Fiat","BMW","Peugeot",,,,,,
15684,"Male",29,"VW","Audi","Peugeot","Fiat","Chrysler","Ford","BMW",,,
15685,"Male",59,"Chrysler","VW",,,,,,,,
15686,"Male",49,"Fiat","Ford","VW",,,,,,,
15687,"Male",38,"Dodge","BMW","Audi",,,,,,,
15688,"Male",,"BMW","Renault",,,,,,,,
15689,"Male",,"VW","Chrysler",,,,,,,,
15690,"Male",44,"Honda",,,,,,,,,
15691,"Male",34,"Ford","Lexus","Opel","BMW",,,,,,
15692,"Male",52,"Hyundai","VW","BMW","Audi","Ford",,,,,
15693,"Male",41,"BMW","Daewoo",,,,,,,,
15694,"Male",40,"Audi","Daewoo","Chrysler","Dodge","Porsche",,,,,
15695,"Male",33,"Ford","Honda","Mercedes","Opel","Renault",,,,,
15696,"Female",55,"VW","Audi","Toyota","Daewoo","Chrysler",,,,,
15697,"Male",56,"Dodge","Toyota",,,,,,,,
15698,"Female",48,"Volvo","Lexus","Honda","Renault","Mercedes","Toyota",,,,
15699,"Female",51,"Audi","Mercedes","Opel","Toyota","Dodge","Renault","Ford",,,
15700,"Male",51,"Lexus","Peugeot",,,,,,,,
15701,"Male",45,"Volvo","Honda",,,,,,,,
15702,"Male",34,"Volvo","VW","Fiat","Renault",,,,,,
15703,"Male",,"VW","Honda","Peugeot",,,,,,,
15704,"Female",30,"BMW","Ford",,,,,,,,
15705,"Female",,"Ford","VW","Hyundai",,,,,,,
15706,"Male",44,"Toyota",,,,,,,,,
15707,"Female",43,"Daewoo","Mercedes","Lexus","Fiat","Toyota",,,,,
15708,"Female",,"Fiat","Opel","BMW","Dodge",,,,,,
15709,"Male",36,"Mercedes","BMW","Toyota","Honda","VW","Opel",,,,
15710,"Female",56,"Ford","Honda",,,,,,,,
15711,"Female",41,"Opel","VW",,,,,,,,
15712,"Female",43,"BMW","Peugeot","Dodge","VW",,,,,,
15713,"Male",45,"Opel","Dodge","VW",,,,,,,
15714,"Female",34,"Fiat","Honda","Lexus","BMW",,,,,,
15715,"Male",41,"Honda","Fiat","Opel","Dodge","Porsche",,,,,
15716,"Male",51,"Opel","Lexus",,,,,,,,
15717,"Male",42,"Ford","Daewoo","Toyota",,,,,,,
15718,"Female",57,"VW","Peugeot","Opel","Audi","Lexus","Mercedes","Toyota","Chrysler",,
15719,"Female",41,"VW","Audi","Fiat","Dodge","Ford","BMW",,,,
15720,"Female",,"Toyota","Volvo","Ford","BMW","Opel","VW",,,,
15721,"Female",55,"Opel","Audi","Toyota",,,,,,,
15722,"Female",31,"Mercedes","Chrysler",,,,,,,,
15723,"Female",44,"Mercedes","BMW",,,,,,,,
15724,"Male",26,"Mercedes","VW","Porsche","Fiat","Chrysler","Ford",,,,
15725,"Male",43,"Fiat","Chrysler","Peugeot","Toyota","Lexus",,,,,
15726,"Male",32,"Toyota","Porsche","Opel",,,,,,,
15727,"Male",32,"Honda","Toyota","VW",,,,,,,
15728,"Male",56,"Ford","Hyundai","Dodge","Fiat","Opel","Lexus",,,,
15729,"Male",37,"BMW","Peugeot",,,,,,,,
15730,"Female",31,"Hyundai","Honda","Dodge",,,,,,,
15731,"Female",41,"VW","Lexus","Peugeot","Opel","Dodge","Daewoo","Ford",,,
15732,"Female",,"VW","Honda",,,,,,,,
15733,"Female",41,"BMW","Dodge","Renault",,,,,,,
15734,"Female",48,"Peugeot","Dodge","Porsche","Lexus",,,,,,
15735,"Female",,"Fiat","Ford","VW","Hyundai","BMW","Daewoo","Audi",,,
15736,"Male",50,"Fiat","Ford","Peugeot","Audi","Toyota","VW","Opel","Honda",,
15737,"Female",25,"Chrysler","Renault",,,,,,,,
15738,"Male",22,"Fiat","Peugeot","BMW",,,,,,,
15739,"Male",39,"Peugeot","Audi","Dodge",,,,,,,
15740,"Male",50,"Lexus","BMW","VW","Dodge","Ford",,,,,
15741,"Male",29,"Fiat",,,,,,,,,
15742,"Female",37,"Audi","VW","BMW",,,,,,,
15743,"Male",40,"Audi","Porsche","Opel","BMW","Toyota","Ford","Lexus",,,
15744,"Male",43,"BMW","Honda",,,,,,,,
15745,"Male",41,"VW","Fiat",,,,,,,,
15746,"Male",55,"BMW","Dodge","Opel","Lexus","VW","Volvo",,,,
15747,"Male",36,"Hyundai","Peugeot","VW","Mercedes","Audi","Lexus",,,,
15748,"Female",,"Volvo","Toyota","Dodge",,,,,,,
15749,"Male",33,"VW","Hyundai","Porsche","Fiat","Dodge","BMW","Audi",,,
15750,"Female",28,"Porsche","Daewoo","Lexus","VW",,,,,,
15751,"Female",26,"Peugeot","BMW","Chrysler","Ford",,,,,,
15752,"Male",55,"Audi","BMW",,,,,,,,
15753,"Female",,"Dodge","BMW","VW","Porsche",,,,,,
15754,"Female",35,"Fiat","Daewoo","VW","Ford",,,,,,
15755,"Male",50,"Hyundai","Opel",,,,,,,,
15756,"Male",32,"Daewoo","Chrysler","Dodge",,,,,,,
15757,"Male",,"VW","Honda","Hyundai","BMW","Opel",,,,,
15758,"Male",,"Ford","Honda","Mercedes","Dodge",,,,,,
15759,"Female",41,"Renault","VW","Opel","BMW",,,,,,
15760,"Male",39,"Opel","Fiat","Volvo","BMW","Renault","Audi",,,,
15761,"Female",53,"Audi","Lexus",,,,,,,,
15762,"Female",32,"Toyota","Porsche","VW","Chrysler",,,,,,
15763,"Male",54,"Audi","Opel","Renault","Porsche","BMW","Daewoo","Volvo",,,
15764,"Female",42,"VW","Opel","Porsche","Fiat",,,,,,
15765,"Male",43,"Daewoo","BMW","Lexus","Dodge",,,,,,
15766,"Male",49,"Porsche","Opel","Lexus","Hyundai","Audi",,,,,
15767,"Male",18,"Mercedes","VW","Chrysler","Dodge",,,,,,
15768,"Female",,"VW","BMW","Opel","Daewoo",,,,,,
15769,"Male",32,"Peugeot","Renault",,,,,,,,
15770,"Female",33,"Lexus","Mercedes","Fiat",,,,,,,
15771,"Female",24,"Volvo","Fiat",,,,,,,,
15772,"Male",18,"Peugeot","Renault",,,,,,,,
15773,"Female",45,"Fiat","Volvo","Lexus","Audi","Ford","BMW",,,,
15774,"Female",40,"Dodge","Opel","Lexus","Hyundai","Peugeot","Honda",,,,
15775,"Male",58,"VW","Peugeot","Ford","Honda","Dodge",,,,,
15776,"Male",31,"VW",,,,,,,,,
15777,"Male",22,"BMW",,,,,,,,,
15778,"Male",39,"Lexus","Renault","Porsche","VW","Daewoo","Honda","Mercedes","Dodge","Audi",
15779,"Male",21,"BMW","Renault","Porsche","Fiat","Ford","Volvo","VW",,,
15780,"Female",45,"Chrysler","Fiat","VW","Daewoo","Audi","Volvo",,,,
15781,"Male",48,"BMW","Porsche","Renault","Fiat",,,,,,
15782,"Male",42,"Dodge","VW",,,,,,,,
15783,"Female",39,"Porsche","Honda","Lexus","Opel",,,,,,
15784,"Male",33,"Fiat","Daewoo","Toyota","Mercedes","Hyundai","Renault",,,,
15785,"Female",28,"Fiat","Volvo","BMW","Lexus",,,,,,
15786,"Male",47,"VW","Porsche",,,,,,,,
15787,"Male",,"Porsche","Honda","Audi","VW",,,,,,
15788,"Male",46,"Volvo","Ford","Chrysler",,,,,,,
15789,"Female",,"Audi","Volvo",,,,,,,,
15790,"Male",59,"Volvo","BMW","Toyota",,,,,,,
15791,"Female",41,"VW","Toyota","Audi","Lexus","Porsche","Fiat",,,,
15792,"Male",38,"BMW","Renault","Lexus","Peugeot","VW","Toyota",,,,
15793,"Male",20,"Porsche","Dodge",,,,,,,,
15794,"Female",43,"Audi","Ford","Dodge",,,,,,,
15795,"Male",45,"VW","Volvo",,,,,,,,
15796,"Male",39,"Ford","Lexus","Porsche",,,,,,,
15797,"Male",51,"Opel","Fiat",,,,,,,,
15798,"Male",31,"Opel","Dodge","Daewoo","Mercedes","BMW","Fiat",,,,
15799,"Female",37,"Renault","Ford",,,,,,,,
15800,"Female",39,"BMW","Toyota",,,,,,,,
15801,"Male",49,"Opel","BMW","VW","Audi","Honda","Fiat","Volvo",,,
15802,"Female",41,"Daewoo","Hyundai","Fiat","Ford","Audi","Honda",,,,
15803,"Female",32,"Peugeot","Opel","BMW",,,,,,,
15804,"Male",,"Honda","Lexus",,,,,,,,
15805,"Male",47,"Dodge","Volvo",,,,,,,,
15806,"Male",41,"VW","BMW","Fiat","Porsche","Hyundai","Ford","Lexus","Audi",,
15807,"Male",18,"Ford","Volvo","Mercedes","BMW","Audi","VW",,,,
15808,"Female",30,"Lexus","Volvo","Ford",,,,,,,
15809,"Male",42,"Toyota","Lexus","Opel","BMW","VW","Fiat",,,,
15810,"Female",55,"BMW","Peugeot","Mercedes",,,,,,,
15811,"Female",32,"Daewoo","Honda","Hyundai","Renault",,,,,,
15812,"Male",61,"BMW","Toyota","VW","Ford","Dodge","Opel","Honda",,,
15813,"Male",,"Peugeot","Audi",,,,,,,,
15814,"Male",42,"Porsche","Mercedes","VW","Hyundai",,,,,,
15815,"Male",32,"VW","Toyota","Honda","Peugeot","Porsche","Renault",,,,
15816,"Male",45,"Toyota","VW","Ford",,,,,,,
15817,"Female",44,"Fiat","VW","Dodge","BMW",,,,,,
15818,"Male",47,"Ford","Hyundai","Daewoo","Chrysler",,,,,,
15819,"Female",49,"Porsche","Audi","Lexus","Ford",,,,,,
15820,"Female",44,"Volvo","BMW","Fiat","Audi",,,,,,
15821,"Female",38,"Toyota","Lexus","BMW","Chrysler",,,,,,
15822,"Female",48,"Lexus","Porsche","Opel","VW","Volvo","Honda","BMW",,,
15823,"Female",41,"Audi","Peugeot","Ford","BMW","Fiat","Mercedes",,,,
15824,"Male",53,"Peugeot","Daewoo","VW",,,,,,,
15825,"Male",27,"Audi","Honda","Dodge","Lexus","Fiat","Daewoo","VW",,,
15826,"Female",34,"Porsche","Audi",,,,,,,,
15827,"Male",,"Fiat","Audi","Toyota","VW",,,,,,
15828,"Male",40,"Dodge","Honda",,,,,,,,
15829,"Male",,"Toyota",,,,,,,,,
15830,"Male",46,"Fiat","Toyota","Volvo",,,,,,,
15831,"Female",46,"Fiat","Mercedes","Hyundai","Chrysler","Toyota","VW","Opel","Peugeot",,
15832,"Female",23,"VW","Mercedes","Opel",,,,,,,
15833,"Male",57,"BMW","Toyota","Ford",,,,,,,
15834,"Male",38,"Honda","BMW","Renault",,,,,,,
15835,"Female",42,"Opel",,,,,,,,,
15836,"Male",50,"Lexus","Fiat",,,,,,,,
15837,"Female",,"Ford","Toyota","Opel","Fiat","Dodge","Lexus",,,,
15838,"Male",55,"Renault","Volvo","Porsche","Fiat",,,,,,
15839,"Female",46,"Mercedes","VW","Audi","Volvo","Toyota",,,,,
15840,"Male",23,"Toyota","VW","Honda",,,,,,,
15841,"Female",47,"Renault","Opel","Volvo","Fiat","Audi",,,,,
15842,"Male",30,"Porsche","Opel",,,,,,,,
15843,"Male",47,"Volvo","Honda","VW",,,,,,,
15844,"Male",50,"Mercedes","VW","Honda","Audi","Opel","Volvo",,,,
15845,"Male",31,"Toyota","VW","Mercedes","Dodge","Volvo","Daewoo","Opel",,,
15846,"Female",28,"Fiat","Ford","Peugeot",,,,,,,
15847,"Male",51,"Ford","Fiat","Dodge","Toyota","Volvo",,,,,
15848,"Male",,"Mercedes","VW",,,,,,,,
15849,"Female",44,"Volvo","Chrysler","Peugeot","Fiat","Lexus",,,,,
15850,"Male",36,"Honda",,,,,,,,,
15851,"Male",46,"Dodge","Lexus",,,,,,,,
15852,"Female",45,"VW",,,,,,,,,
15853,"Male",39,"VW","Porsche","Volvo",,,,,,,
15854,"Male",38,"Chrysler","Mercedes","Hyundai","Renault","Daewoo",,,,,
15855,"Male",44,"Honda","Volvo","Chrysler","Ford","Daewoo","Dodge","Opel","Mercedes","Lexus",
15856,"Male",47,"VW","Daewoo","Volvo","Honda",,,,,,
15857,"Male",36,"Toyota","VW",,,,,,,,
15858,"Male",36,"Chrysler","Fiat","Honda",,,,,,,
15859,"Female",,"Renault","Honda",,,,,,,,
15860,"Male",59,"Honda","Toyota","Renault","BMW","Porsche",,,,,
15861,"Female",40,"VW","Lexus","Peugeot","Opel",,,,,,
15862,"Female",18,"BMW","Lexus","VW","Fiat",,,,,,
15863,"Female",,"Fiat","VW",,,,,,,,
15864,"Male",36,"Volvo","Fiat",,,,,,,,
15865,"Male",44,"Mercedes","Ford","Hyundai",,,,,,,
15866,"Male",32,"Toyota","Daewoo","Audi",,,,,,,
15867,"Female",33,"Peugeot","BMW","Renault",,,,,,,
15868,"Male",46,"BMW","Volvo","Opel","Dodge","Chrysler",,,,,
15869,"Female",51,"VW","Daewoo","BMW","Opel","Mercedes",,,,,
15870,"Male",31,"Lexus","Porsche","Daewoo","VW","BMW","Dodge","Fiat","Hyundai",,
15871,"Male",42,"Opel","Peugeot","VW","Daewoo","Honda","Ford","Audi",,,
15872,"Male",20,"Honda",,,,,,,,,
15873,"Female",36,"Peugeot","BMW","Volvo",,,,,,,
15874,"Male",40,"VW","Ford","Lexus","Fiat","Honda","Opel","Daewoo",,,
15875,"Male",47,"Renault","Lexus","BMW","Porsche",,,,,,
15876,"Male",43,"VW","BMW",,,,,,,,
15877,"Male",28,"VW","BMW","Porsche",,,,,,,
15878,"Male",42,"Ford","Daewoo","Honda","Dodge","Audi","Volvo",,,,
15879,"Male",31,"VW","Lexus","Honda",,,,,,,
15880,"Male",44,"Honda","BMW","Audi","Porsche","Daewoo","Peugeot","VW",,,
15881,"Male",50,"Audi","Dodge","Fiat","Renault","Peugeot",,,,,
15882,"Female",31,"Fiat","VW","BMW","Lexus","Audi","Honda","Daewoo","Hyundai",,
15883,"Male",48,"Chrysler","BMW","Porsche","Volvo","VW",,,,,
15884,"Female",40,"Opel","Porsche","Chrysler","Fiat",,,,,,
15885,"Male",,"Ford","VW","Toyota",,,,,,,
15886,"Female",37,"Hyundai","BMW","Fiat","Audi",,,,,,
15887,"Female",51,"Renault","Volvo","Toyota","Opel","BMW","Peugeot",,,,
15888,"Female",35,"Hyundai","Daewoo",,,,,,,,
15889,"Male",33,"BMW","Honda","Ford","Mercedes","Peugeot",,,,,
15890,"Male",63,"Porsche","Ford",,,,,,,,
15891,"Male",39,"VW","BMW","Lexus","Dodge",,,,,,
15892,"Male",58,"Toyota","Peugeot","VW","Audi","Hyundai",,,,,
15893,"Male",25,"Honda","BMW","VW","Audi",,,,,,
15894,"Female",63,"Volvo","Chrysler","Mercedes","Fiat","Honda",,,,,
15895,"Male",35,"VW","Opel",,,,,,,,
15896,"Female",62,"Ford","Volvo","Lexus",,,,,,,
15897,"Female",28,"Daewoo","Mercedes",,,,,,,,
15898,"Male",43,"BMW","VW","Mercedes",,,,,,,
15899,"Male",46,"BMW","Peugeot","Honda",,,,,,,
15900,"Male",36,"Opel","Hyundai","Dodge",,,,,,,
15901,"Male",54,"Opel","Daewoo","Toyota","Audi","Ford",,,,,
15902,"Female",33,"Audi","BMW","Daewoo","Dodge","Peugeot","Honda","Chrysler",,,
15903,"Male",28,"Hyundai","VW","Audi","Opel","BMW","Toyota",,,,
15904,"Male",33,"Peugeot","Fiat","Opel","Ford",,,,,,
15905,"Female",45,"Volvo","Opel","BMW",,,,,,,
15906,"Male",37,"VW","Ford","Honda","Audi","BMW",,,,,
15907,"Female",36,"Dodge","Mercedes","Hyundai","Honda",,,,,,
15908,"Female",33,"Ford","Renault","VW",,,,,,,
15909,"Male",28,"VW","Toyota","Audi",,,,,,,
15910,"Male",36,"Audi","VW",,,,,,,,
15911,"Female",50,"Porsche","Lexus","Fiat",,,,,,,
15912,"Male",25,"Mercedes","Toyota","VW","Volvo",,,,,,
15913,"Male",49,"Chrysler","Lexus","Opel","Ford",,,,,,
15914,"Female",28,"Audi","Honda","Peugeot","BMW","Dodge","VW",,,,
15915,"Male",47,"Toyota","Audi","Daewoo","Hyundai",,,,,,
15916,"Male",45,"Audi","Mercedes","VW","Volvo","Fiat","Porsche","Peugeot",,,
15917,"Male",37,"Dodge","Audi","BMW",,,,,,,
15918,"Male",45,"Hyundai","VW","Toyota","Ford","Fiat","BMW",,,,
15919,"Male",33,"BMW","Opel","Audi","Dodge","Lexus","Peugeot",,,,
15920,"Male",,"VW","Porsche","Toyota","Lexus","Audi","Opel",,,,
15921,"Male",50,"VW","Lexus",,,,,,,,
15922,"Male",46,"BMW","Dodge","Honda","Ford",,,,,,
15923,"Male",35,"BMW","Dodge","Daewoo","Honda","Lexus","Porsche","Chrysler","VW",,
15924,"Male",41,"BMW","Dodge","Daewoo",,,,,,,
15925,"Male",18,"Ford","VW","Hyundai","Opel","Toyota","Renault",,,,
15926,"Female",49,"Fiat","Chrysler","VW","Honda","Daewoo","BMW","Ford",,,
15927,"Male",49,"Dodge","VW","Daewoo","Mercedes",,,,,,
15928,"Female",44,"Audi","Renault","Porsche","Hyundai","Daewoo","Opel","VW",,,
15929,"Female",42,"Ford","VW",,,,,,,,
15930,"Female",47,"Porsche","Chrysler",,,,,,,,
15931,"Male",,"VW","Audi","Opel",,,,,,,
15932,"Male",31,"Fiat","Renault","Peugeot",,,,,,,
15933,"Male",32,"Fiat","Audi","VW",,,,,,,
15934,"Female",,"Hyundai","VW","Peugeot","BMW",,,,,,
15935,"Female",69,"Volvo","BMW","Dodge","Ford",,,,,,
15936,"Female",40,"Hyundai","Renault","VW","Lexus","Mercedes","Ford",,,,
15937,"Male",49,"Fiat","Daewoo","Audi","Hyundai","Volvo","Ford",,,,
15938,"Female",45,"VW","Chrysler","Mercedes","Daewoo","Fiat",,,,,
15939,"Male",30,"Peugeot","Daewoo",,,,,,,,
15940,"Male",26,"BMW","Opel","VW",,,,,,,
15941,"Male",38,"Opel","Ford","VW","Fiat",,,,,,
15942,"Female",33,"Lexus","Volvo","Honda","VW","Chrysler","Dodge",,,,
15943,"Female",31,"Peugeot","Opel","Fiat","Lexus","Dodge",,,,,
15944,"Male",46,"Audi","Honda",,,,,,,,
15945,"Female",18,"Daewoo","Fiat","BMW",,,,,,,
15946,"Male",,"BMW","Audi","Porsche","Lexus","Toyota","Ford","Honda",,,
15947,"Male",18,"VW","BMW",,,,,,,,
15948,"Male",41,"BMW",,,,,,,,,
15949,"Female",22,"Dodge","Daewoo",,,,,,,,
15950,"Female",48,"Audi","Opel","Renault",,,,,,,
15951,"Male",31,"VW","Porsche",,,,,,,,
